customer id,customer_name,age,gender,age_category,churn,total_spend,average_spend,purchase_count
428,Regina Edwards,46,Female,Middle Age,1,3268,817.0,4
429,Jill Cisneros,23,Male,Young Adult,0,6909,1381.8,5
430,Travis Brown,51,Female,Senior,0,349,174.5,2
431,Brittany Jones,56,Male,Senior,0,5743,717.875,8
432,Allen Wood,46,Female,Middle Age,0,7456,1065.142857142857,7
433,Thomas Cox,51,Female,Senior,0,47,47.0,1
434,William Schwartz,61,Male,Senior,0,1747,436.75,4
435,Robert Gutierrez,23,Male,Young Adult,1,5637,1127.4,5
436,Rhonda Warren,38,Female,Middle Age,1,2631,526.2,5
437,Nicole Brown,68,Male,Senior,0,3684,526.2857142857143,7
438,Jennifer Olson,18,Male,Young Adult,0,703,351.5,2
439,Rebecca Bowen,25,Male,Young Adult,0,6011,751.375,8
440,James Vaughn,67,Male,Senior,0,10222,1022.2,10
442,Cindy Doyle MD,50,Male,Middle Age,1,5109,1277.25,4
443,Cody Barajas,49,Female,Middle Age,1,7920,990.0,8
444,Brad Knight,32,Female,Adult,0,8464,1209.142857142857,7
445,Joel Knight,40,Male,Middle Age,0,287,95.66666666666667,3
446,Thomas Lewis,51,Female,Senior,1,7532,836.8888888888889,9
447,Lori Yang,42,Female,Middle Age,0,2322,580.5,4
448,Faith Guerrero,34,Female,Adult,0,3122,780.5,4
449,Jason Mitchell,41,Male,Middle Age,0,4574,914.8,5
450,Christopher Burgess,29,Male,Adult,0,2910,415.7142857142857,7
451,Ashley Allen,36,Male,Middle Age,0,994,331.3333333333333,3
452,Jose Fox,55,Male,Senior,0,3341,1113.6666666666667,3
453,Renee Mccoy PhD,36,Female,Middle Age,0,3702,617.0,6
454,Joshua Robinson,70,Male,Senior,0,654,218.0,3
455,Derrick Brown,28,Female,Adult,0,1692,1692.0,1
456,Jennifer Woods,54,Female,Senior,0,575,575.0,1
457,Jennifer Phillips,28,Male,Adult,0,5308,1061.6,5
458,Christina Buck,24,Male,Young Adult,0,2639,879.6666666666666,3
459,Stacy Kelly,54,Male,Senior,1,93,93.0,1
460,Marcia Hanson,36,Female,Middle Age,0,4615,923.0,5
461,Kelly Reed,55,Female,Senior,0,4000,500.0,8
462,Melissa Campos,51,Female,Senior,0,2154,430.8,5
463,Rebecca Davis,42,Male,Middle Age,1,5168,1722.6666666666667,3
464,Evelyn Meyer,32,Female,Adult,0,1829,457.25,4
465,Keith Smith,24,Female,Young Adult,0,5172,738.8571428571429,7
466,Melissa Mills,20,Female,Young Adult,0,3111,777.75,4
467,Justin Adkins,48,Female,Middle Age,0,1793,448.25,4
468,Erin Lucas,53,Male,Senior,0,6817,852.125,8
469,Russell Gibson,54,Male,Senior,0,3340,556.6666666666666,6
470,Raven Smith,66,Male,Senior,0,979,244.75,4
471,Andrea Brown,47,Male,Middle Age,0,3360,560.0,6
472,Scott Jackson,62,Female,Senior,1,1264,632.0,2
473,Rebecca Zavala,49,Male,Middle Age,0,2238,447.6,5
474,Richard Farrell,54,Male,Senior,0,5628,1125.6,5
475,Erin Simmons DDS,63,Male,Senior,0,7267,807.4444444444445,9
476,Andrew Ortega,51,Male,Senior,0,2807,701.75,4
477,Tracy Burgess,38,Male,Middle Age,0,1037,345.6666666666667,3
478,Katie Martin MD,30,Male,Adult,0,367,183.5,2
479,Brenda Hoffman,25,Male,Young Adult,0,4427,632.4285714285714,7
480,Robin Lopez,23,Female,Young Adult,1,2314,771.3333333333334,3
481,Jonathon Harris,58,Male,Senior,0,3376,675.2,5
482,Christopher Jimenez,24,Female,Young Adult,0,4606,767.6666666666666,6
483,Monique Nash,49,Male,Middle Age,0,1455,485.0,3
484,Susan Mendoza,42,Female,Middle Age,0,416,416.0,1
485,Matthew Lopez,35,Female,Adult,0,2475,825.0,3
486,Maria Stevens,21,Male,Young Adult,0,3755,751.0,5
487,Todd Rodriguez,46,Female,Middle Age,0,5047,721.0,7
488,Jasmin Greer,36,Male,Middle Age,1,6716,959.4285714285714,7
489,Kelly Lawrence,63,Female,Senior,0,3254,813.5,4
490,Michael Cannon MD,57,Male,Senior,0,1096,548.0,2
491,Caitlin Nelson,70,Female,Senior,1,3197,799.25,4
492,Justin Garcia,32,Male,Adult,0,684,342.0,2
493,Paul Solomon,39,Female,Middle Age,1,4036,1345.3333333333333,3
494,Jennifer Valdez,62,Male,Senior,0,4923,820.5,6
495,Joshua Galvan,21,Female,Young Adult,0,3455,575.8333333333334,6
496,Riley Zimmerman,23,Male,Young Adult,0,968,968.0,1
497,Jesus Johnson,54,Female,Senior,0,1267,633.5,2
498,Taylor Berg,53,Male,Senior,1,644,322.0,2
499,Jeremiah Gray,29,Female,Adult,0,3669,733.8,5
500,Kathy Anderson,61,Female,Senior,0,5002,833.6666666666666,6
501,Craig Reese,24,Female,Young Adult,1,1502,500.6666666666667,3
502,Karen Vincent,57,Female,Senior,0,6353,1058.8333333333333,6
503,Cristina Spencer,65,Female,Senior,0,2671,890.3333333333334,3
504,Joshua Austin,19,Male,Young Adult,0,1716,572.0,3
505,Kevin Baldwin,19,Female,Young Adult,0,11167,859.0,13
506,Mark Smith,48,Female,Middle Age,1,7220,802.2222222222222,9
507,Andrea Cardenas,26,Male,Adult,0,72,72.0,1
508,Jon Gibson,33,Female,Adult,0,456,228.0,2
509,David Waters,68,Female,Senior,0,4657,1164.25,4
510,Brett Stokes,23,Male,Young Adult,0,2711,451.8333333333333,6
511,Nathan Gregory,22,Male,Young Adult,1,3079,1026.3333333333333,3
512,Andrea Williams,49,Female,Middle Age,0,3147,629.4,5
513,Juan Shaw,67,Male,Senior,0,9192,835.6363636363636,11
514,Vanessa Brown,36,Male,Middle Age,0,2084,521.0,4
515,Timothy Edwards,32,Female,Adult,0,1279,639.5,2
516,Casey Jones,52,Male,Senior,0,3038,607.6,5
517,Joshua Madden,69,Male,Senior,0,2419,1209.5,2
518,Kathryn Davies,33,Male,Adult,0,3123,1041.0,3
519,Jacob Roberson,29,Female,Adult,0,2329,465.8,5
520,Brittany Lewis,43,Female,Middle Age,0,3365,560.8333333333334,6
521,Jenny Middleton,47,Male,Middle Age,0,1363,340.75,4
522,Johnny Aguilar,29,Male,Adult,1,1962,981.0,2
523,Chelsea Taylor,30,Female,Adult,0,4581,1527.0,3
524,Brian Underwood,42,Male,Middle Age,1,6119,1019.8333333333334,6
525,Christopher Smith,54,Female,Senior,0,6470,808.75,8
526,Timothy Melton,70,Female,Senior,0,4255,851.0,5
527,Patricia Scott,22,Female,Young Adult,0,2292,764.0,3
528,Catherine Molina,43,Female,Middle Age,0,7915,1130.7142857142858,7
529,Jeremy Castillo,34,Male,Adult,1,3713,618.8333333333334,6
530,Michael Hughes,55,Female,Senior,0,3616,723.2,5
531,Kevin Novak,58,Male,Senior,1,2761,552.2,5
532,Kristen Jimenez,55,Female,Senior,0,2893,578.6,5
533,Terry Little,60,Female,Senior,0,4741,948.2,5
534,Anna Fisher,21,Female,Young Adult,0,1919,959.5,2
535,Craig Kelly,18,Female,Young Adult,0,3859,643.1666666666666,6
536,Kathryn Stevenson,32,Female,Adult,0,5391,673.875,8
537,Ricardo Kline,25,Female,Young Adult,0,5749,638.7777777777778,9
538,Abigail Palmer,42,Female,Middle Age,0,2706,676.5,4
539,Alexa Lee,22,Female,Young Adult,1,4197,699.5,6
540,Kristopher Soto,43,Male,Middle Age,0,7550,1510.0,5
541,Carlos Poole,36,Female,Middle Age,1,7494,1070.5714285714287,7
542,Kristen Mcdowell,57,Female,Senior,0,4797,1199.25,4
543,Ryan Kelley,34,Female,Adult,0,1972,657.3333333333334,3
544,Rachael Chung,69,Male,Senior,0,1898,474.5,4
545,Beth Smith,38,Female,Middle Age,1,5752,958.6666666666666,6
546,Stephen Davis,28,Male,Adult,0,1644,274.0,6
547,Robert Mccarthy,38,Male,Middle Age,1,2438,1219.0,2
548,Michael Mitchell,28,Female,Adult,0,8174,817.4,10
549,Kayla Medina,38,Female,Middle Age,0,4757,679.5714285714286,7
550,Stephen Roman,36,Female,Middle Age,0,9242,1848.4,5
551,Angel Anderson,23,Female,Young Adult,0,2343,781.0,3
552,Brian Moreno,64,Male,Senior,0,6033,861.8571428571429,7
553,Jamie Holt MD,47,Female,Middle Age,0,5350,1337.5,4
554,James Howell,33,Female,Adult,0,6188,1031.3333333333333,6
555,Michael Wilson,25,Male,Young Adult,0,5652,942.0,6
556,Roberto Combs,28,Female,Adult,0,3958,659.6666666666666,6
557,Johnny Lyons,55,Female,Senior,0,2267,377.8333333333333,6
558,Crystal Gonzales,65,Female,Senior,0,1521,380.25,4
559,Colleen Chavez,59,Female,Senior,0,2702,450.3333333333333,6
560,Jeffrey Maldonado,61,Male,Senior,1,5211,1042.2,5
561,Kimberly Barnett,35,Female,Adult,0,3435,1145.0,3
562,Yolanda Petty,53,Male,Senior,0,5357,765.2857142857143,7
563,Ronnie Taylor,32,Male,Adult,0,6110,1018.3333333333334,6
564,Zachary Sullivan,68,Male,Senior,1,860,430.0,2
565,Jonathan Mendoza,49,Female,Middle Age,0,4585,655.0,7
566,Todd Richardson,65,Male,Senior,0,3394,565.6666666666666,6
567,Kelly Burton,62,Female,Senior,0,5899,842.7142857142857,7
568,Erik Vaughn DVM,36,Male,Middle Age,0,1773,443.25,4
569,Michael Hanson,33,Female,Adult,0,6989,998.4285714285714,7
570,Crystal Henderson,38,Male,Middle Age,0,1170,1170.0,1
571,Hannah Compton,57,Male,Senior,0,3726,931.5,4
572,Matthew Romero,22,Female,Young Adult,0,4330,721.6666666666666,6
573,Allen Lewis,26,Male,Adult,1,5266,1316.5,4
574,Alexandra Scott,68,Male,Senior,0,1084,361.3333333333333,3
575,Aaron Wilson,36,Female,Middle Age,0,3961,792.2,5
576,Regina Khan,65,Female,Senior,0,5687,812.4285714285714,7
577,Nancy Sherman,18,Male,Young Adult,0,3183,636.6,5
578,Maria Parker,62,Male,Senior,0,995,497.5,2
579,Deborah Brown,18,Female,Young Adult,0,252,252.0,1
580,Clayton James,21,Male,Young Adult,0,1828,609.3333333333334,3
581,Shawn Romero,42,Female,Middle Age,0,2199,549.75,4
582,Erica Hamilton,21,Male,Young Adult,0,4196,1049.0,4
583,Jessica Beltran,18,Female,Young Adult,1,3328,665.6,5
584,Julia Thomas,62,Female,Senior,0,5053,1010.6,5
585,Christopher Andrade,35,Male,Adult,0,2390,341.42857142857144,7
586,Denise Miller,52,Male,Senior,0,6757,965.2857142857143,7
587,Roger Franklin,61,Female,Senior,1,4597,656.7142857142857,7
588,Robert Moore,19,Male,Young Adult,0,6391,913.0,7
589,Gregory Marks,40,Female,Middle Age,0,5776,962.6666666666666,6
590,Christina Chapman,23,Male,Young Adult,0,1943,485.75,4
591,Olivia Wise,62,Male,Senior,0,3345,1115.0,3
592,Jeffrey Arellano,20,Female,Young Adult,1,7395,821.6666666666666,9
593,Louis Coleman,50,Male,Middle Age,0,3776,755.2,5
594,Joy Jones,19,Female,Young Adult,0,1280,320.0,4
595,Ashley Lee,61,Female,Senior,0,4512,752.0,6
596,Jordan Marshall,45,Male,Middle Age,0,4862,810.3333333333334,6
597,Robert Ayers,62,Female,Senior,0,2352,588.0,4
598,Nicole Gilmore,26,Female,Adult,1,664,664.0,1
599,Maria Freeman,30,Male,Adult,0,6639,663.9,10
600,Breanna Bridges,18,Female,Young Adult,1,1784,594.6666666666666,3
601,Mr. Randall Simmons MD,51,Female,Senior,0,6470,924.2857142857143,7
602,Andrea Ramos,44,Female,Middle Age,1,1858,464.5,4
603,James Walton,69,Female,Senior,0,3487,697.4,5
604,Jessica Mcclain,59,Male,Senior,0,2094,418.8,5
605,David Wong,29,Male,Adult,0,2983,994.3333333333334,3
606,Corey Ayers,65,Male,Senior,0,3787,541.0,7
607,Brian Rice,63,Female,Senior,0,4223,1055.75,4
608,Elizabeth Porter,38,Female,Middle Age,0,6151,768.875,8
609,Terri Douglas,28,Male,Adult,1,6436,715.1111111111111,9
610,Margaret Williams,53,Female,Senior,0,3189,1063.0,3
611,Melissa Sosa,21,Male,Young Adult,1,1800,600.0,3
612,Tammy Bond,21,Female,Young Adult,0,5205,867.5,6
613,Kathryn Phelps,22,Female,Young Adult,0,2426,808.6666666666666,3
614,Jacob Strong,40,Male,Middle Age,0,4207,525.875,8
615,Danielle Johnson,61,Female,Senior,0,2387,477.4,5
616,Raymond Torres,24,Female,Young Adult,0,7436,826.2222222222222,9
617,Linda Pugh,32,Female,Adult,0,3775,1258.3333333333333,3
618,Tanya Williams,36,Female,Middle Age,0,9127,1014.1111111111111,9
619,Daniel Patel,55,Female,Senior,0,413,206.5,2
620,Jennifer Henderson,65,Female,Senior,0,5027,718.1428571428571,7
621,Stephen Greene,43,Male,Middle Age,0,1261,420.3333333333333,3
622,Alexis Gray,50,Male,Middle Age,0,400,200.0,2
623,Sierra Rodriguez,45,Female,Middle Age,0,8714,968.2222222222222,9
624,Raymond Mendez,64,Female,Senior,0,1909,272.7142857142857,7
625,Ashley Bradley,18,Male,Young Adult,0,1720,1720.0,1
626,Cynthia Kline,49,Male,Middle Age,0,4043,808.6,5
627,Patricia Kennedy,60,Male,Senior,0,3616,1205.3333333333333,3
628,Anthony Jackson,19,Male,Young Adult,0,1383,345.75,4
629,William Murphy,40,Male,Middle Age,0,2672,381.7142857142857,7
630,Edward Lambert,37,Female,Middle Age,0,5295,882.5,6
631,Tyler Lopez,31,Male,Adult,0,2544,508.8,5
632,Samuel Morrow,63,Male,Senior,0,5375,767.8571428571429,7
633,Eric Gordon,39,Male,Middle Age,0,2257,752.3333333333334,3
634,Nathan Le,70,Female,Senior,1,8297,1185.2857142857142,7
635,Charles Wilson,27,Male,Adult,0,2626,525.2,5
636,Diane Mitchell,46,Male,Middle Age,0,2426,1213.0,2
637,Shawn Cox,19,Male,Young Adult,0,6584,1097.3333333333333,6
638,Dean Bauer,68,Female,Senior,1,10092,1261.5,8
639,Caitlin Vasquez,68,Male,Senior,0,1614,322.8,5
640,Andrea Johnson,54,Female,Senior,0,4007,801.4,5
641,Bonnie Cox,54,Female,Senior,0,1577,788.5,2
642,Carolyn Mcfarland,40,Male,Middle Age,0,2196,549.0,4
643,John Walker,70,Female,Senior,0,2217,739.0,3
644,Michaela Cowan,53,Male,Senior,1,110,110.0,1
645,Jeremy Mcdonald,26,Female,Adult,0,6500,812.5,8
646,William Anderson,18,Male,Young Adult,0,4267,711.1666666666666,6
647,Thomas Reed,52,Female,Senior,1,2338,1169.0,2
648,Jacqueline Haynes,21,Male,Young Adult,0,7052,1007.4285714285714,7
649,Chris Byrd,34,Female,Adult,0,3434,572.3333333333334,6
650,Makayla Simpson,50,Male,Middle Age,0,2085,347.5,6
651,Heather Hodges,28,Female,Adult,1,6167,1233.4,5
652,Rachael Lawrence,49,Male,Middle Age,0,4836,806.0,6
653,Alexis Blanchard,57,Female,Senior,1,2639,879.6666666666666,3
654,Veronica Mills,21,Female,Young Adult,0,1155,577.5,2
655,Heather Evans,69,Female,Senior,0,5536,692.0,8
656,Michael Le,39,Male,Middle Age,0,4670,518.8888888888889,9
657,Andrew Silva,45,Male,Middle Age,0,5666,1133.2,5
658,Christopher Torres,33,Female,Adult,0,802,401.0,2
659,Virginia Robinson,41,Female,Middle Age,0,2035,508.75,4
660,Rachel Brown,41,Male,Middle Age,0,4588,655.4285714285714,7
661,Laura Goodman,26,Female,Adult,1,1067,533.5,2
662,Nathaniel Acosta,22,Female,Young Adult,0,1467,489.0,3
663,Curtis Rogers,40,Female,Middle Age,0,2244,448.8,5
664,Lori Wallace,26,Female,Adult,0,1944,648.0,3
665,Michael Garcia,25,Female,Young Adult,1,9025,1002.7777777777778,9
666,Gregory Craig,59,Female,Senior,0,5701,1140.2,5
667,Kelly Scott,36,Male,Middle Age,0,3351,670.2,5
668,Lucas Adams,56,Male,Senior,0,1865,932.5,2
669,Taylor Anderson,20,Male,Young Adult,0,2516,503.2,5
670,Shannon Clayton,38,Female,Middle Age,1,1744,872.0,2
671,Suzanne Mathews,70,Male,Senior,0,6524,932.0,7
672,Brittany Kline,45,Female,Middle Age,0,5773,641.4444444444445,9
673,Jacob Silva,31,Female,Adult,0,3802,543.1428571428571,7
674,Brittany Baker,23,Male,Young Adult,1,4281,1427.0,3
675,Diamond Cline,46,Male,Middle Age,0,5540,1385.0,4
676,Janet Vaughan,45,Male,Middle Age,0,3847,769.4,5
677,Jamie Hall,55,Male,Senior,1,4483,560.375,8
678,Barbara Combs,22,Male,Young Adult,1,1448,482.6666666666667,3
679,William Johnson,43,Male,Middle Age,0,791,395.5,2
680,William Ryan,31,Female,Adult,0,3526,881.5,4
681,Dr. Kenneth Shields,52,Female,Senior,1,5102,728.8571428571429,7
682,Tyler Estes,22,Male,Young Adult,1,2498,624.5,4
683,Amy Hall,32,Female,Adult,1,2824,706.0,4
684,Stephen Wong,51,Male,Senior,0,5141,1028.2,5
685,Theresa Moore,48,Male,Middle Age,1,4101,820.2,5
686,Kelly Rich,34,Female,Adult,1,2517,839.0,3
687,Sandra Gallegos,48,Male,Middle Age,0,5319,1329.75,4
688,Jennifer Johnson,23,Female,Young Adult,0,1905,476.25,4
689,Sarah Humphrey,38,Male,Middle Age,0,9280,1160.0,8
690,Denise Curry,64,Male,Senior,0,1395,465.0,3
691,Alicia Collins,62,Male,Senior,0,1096,548.0,2
692,Ray Haney,35,Male,Adult,0,1942,388.4,5
694,Jason Malone,40,Male,Middle Age,0,3491,1163.6666666666667,3
695,Oscar Nelson,18,Male,Young Adult,0,4094,682.3333333333334,6
696,Kelsey Evans,26,Male,Adult,1,5966,994.3333333333334,6
697,Jacob Knight,20,Female,Young Adult,0,2154,430.8,5
698,Gabriel Carlson,55,Male,Senior,0,486,243.0,2
699,Dylan Valenzuela,67,Male,Senior,0,2602,867.3333333333334,3
700,Lisa Clark,59,Female,Senior,1,3431,857.75,4
701,Raymond Vasquez,28,Female,Adult,0,8038,1148.2857142857142,7
702,Steve Paul,27,Male,Adult,1,2757,551.4,5
703,Natalie Harris,33,Male,Adult,0,5578,929.6666666666666,6
704,Joseph Sandoval,30,Female,Adult,0,1994,664.6666666666666,3
705,Ryan Mann,43,Female,Middle Age,0,3541,885.25,4
706,Jennifer Santos,37,Male,Middle Age,0,4901,980.2,5
707,Brooke Barry,37,Male,Middle Age,1,6303,900.4285714285714,7
708,Sarah Robinson,35,Male,Adult,0,4142,690.3333333333334,6
709,Pamela Ramirez,39,Female,Middle Age,0,3844,549.1428571428571,7
710,Christine Holder,47,Female,Middle Age,0,1520,1520.0,1
711,Tanner Wall,19,Male,Young Adult,0,2354,784.6666666666666,3
712,Amber Richardson,65,Male,Senior,0,505,252.5,2
714,Jessica Garcia,48,Male,Middle Age,1,5300,883.3333333333334,6
715,John Atkinson,43,Female,Middle Age,0,2989,427.0,7
716,Adrian Jenkins,58,Female,Senior,0,5972,1194.4,5
717,James Walters,23,Male,Young Adult,1,3054,1527.0,2
718,James Pacheco,29,Female,Adult,0,4071,814.2,5
720,Joseph Banks,22,Male,Young Adult,1,5623,803.2857142857143,7
721,John Allen,62,Male,Senior,0,5028,1005.6,5
722,John Johnson MD,55,Female,Senior,0,5880,840.0,7
723,Frank Perry,54,Male,Senior,0,2356,785.3333333333334,3
724,Michael Moran,65,Male,Senior,1,2821,1410.5,2
725,Tina Norris,36,Female,Middle Age,0,3944,986.0,4
726,Mark Shah,29,Male,Adult,1,3518,502.57142857142856,7
727,Andrew Melendez,21,Male,Young Adult,1,2780,926.6666666666666,3
728,Bryan Olson,42,Female,Middle Age,0,2315,578.75,4
729,Charlotte Reilly,41,Female,Middle Age,0,4449,741.5,6
730,Debra Carney,30,Female,Adult,0,3275,818.75,4
731,Joseph Beltran,38,Female,Middle Age,0,3663,732.6,5
732,Michael Sosa,53,Female,Senior,0,3693,615.5,6
733,Robert Raymond,63,Male,Senior,0,424,141.33333333333334,3
734,Tracy Davis,41,Male,Middle Age,0,160,80.0,2
735,Dr. Angela Baker MD,36,Male,Middle Age,0,4444,1111.0,4
736,Samantha Shannon,35,Female,Adult,0,4896,612.0,8
737,Kristopher Estrada,40,Female,Middle Age,0,6284,897.7142857142857,7
738,Melissa Medina,50,Male,Middle Age,0,2827,706.75,4
739,Evelyn Klein,26,Female,Adult,0,3301,550.1666666666666,6
740,William Cooper,54,Female,Senior,0,6665,952.1428571428571,7
741,Jessica White,48,Female,Middle Age,0,681,340.5,2
742,Paul Clay,27,Female,Adult,0,2900,966.6666666666666,3
743,Joseph Salazar,67,Female,Senior,0,5001,833.5,6
744,Tiffany Alvarez,64,Female,Senior,0,5289,881.5,6
745,Mark Gonzales,70,Female,Senior,0,7782,972.75,8
746,Diane Jenkins,42,Male,Middle Age,0,5299,883.1666666666666,6
747,Joel Watkins,39,Female,Middle Age,0,4346,620.8571428571429,7
748,Sarah Jones,20,Male,Young Adult,0,2039,679.6666666666666,3
749,Virginia Hart,52,Female,Senior,0,4599,657.0,7
750,Albert Elliott,46,Male,Middle Age,0,3681,613.5,6
751,Brandon Cannon,70,Male,Senior,0,7120,791.1111111111111,9
752,Kristina Jennings,43,Female,Middle Age,0,3636,727.2,5
753,Travis Beard,26,Male,Adult,0,2236,1118.0,2
754,William Johnson,26,Female,Adult,0,3338,1112.6666666666667,3
755,Courtney Anderson,29,Female,Adult,0,2966,593.2,5
756,James Gonzalez,39,Male,Middle Age,0,1258,629.0,2
757,Robert Sanders,56,Female,Senior,0,1713,571.0,3
758,Bryan Dudley,26,Male,Adult,0,3476,579.3333333333334,6
759,Deborah Hoffman,45,Female,Middle Age,0,5772,962.0,6
760,Mrs. Hannah Sullivan MD,39,Female,Middle Age,0,5087,508.7,10
761,Sara Huff,22,Female,Young Adult,0,4574,914.8,5
762,Amanda Thompson,54,Male,Senior,0,4324,1081.0,4
763,Derrick Miller,28,Male,Adult,0,878,439.0,2
764,Ruth Martin,44,Female,Middle Age,0,2865,716.25,4
765,Jennifer Weber,30,Female,Adult,1,2080,520.0,4
766,Kirsten Archer,31,Female,Adult,0,2686,895.3333333333334,3
767,Jack Howard,21,Female,Young Adult,0,3588,598.0,6
768,Joshua Davis,35,Female,Adult,0,4984,623.0,8
769,Megan Bird,61,Male,Senior,0,4357,871.4,5
770,John Raymond,55,Male,Senior,1,1146,382.0,3
771,Ricardo Tyler,49,Female,Middle Age,0,3906,1302.0,3
772,Heather Foster,30,Female,Adult,1,1783,594.3333333333334,3
773,Jacob Smith,19,Female,Young Adult,0,2411,482.2,5
774,Hector Schultz,24,Female,Young Adult,0,2161,432.2,5
775,Russell Mcdonald,23,Male,Young Adult,0,8135,903.8888888888889,9
776,Kimberly Case,27,Male,Adult,0,5826,728.25,8
777,Cody Rosales,31,Female,Adult,0,3279,1093.0,3
778,Mr. Kenneth Lewis,61,Male,Senior,0,4390,627.1428571428571,7
779,Craig Mccullough,60,Female,Senior,0,140,70.0,2
780,Ryan Hendricks,23,Female,Young Adult,1,5595,699.375,8
781,Hannah Marshall,39,Male,Middle Age,0,3928,654.6666666666666,6
782,Paula Cooper,46,Female,Middle Age,0,4831,805.1666666666666,6
783,Danielle Cunningham,26,Female,Adult,0,4627,925.4,5
784,Kelly Rodriguez,28,Female,Adult,0,1342,447.3333333333333,3
785,Jonathan Bush,37,Male,Middle Age,0,5576,697.0,8
786,Jason Watkins,43,Male,Middle Age,0,4481,560.125,8
787,Karen Reid,49,Male,Middle Age,1,1084,542.0,2
788,Larry Carpenter,20,Female,Young Adult,0,2669,667.25,4
789,Thomas Franklin,38,Male,Middle Age,0,2267,566.75,4
790,Michael Stein,56,Female,Senior,0,3869,773.8,5
791,Tina Smith,32,Female,Adult,0,4118,686.3333333333334,6
792,Stephanie Allen,18,Female,Young Adult,0,3985,996.25,4
793,Breanna Bowen,59,Female,Senior,1,2336,1168.0,2
794,Amanda Swanson,49,Female,Middle Age,1,2268,567.0,4
795,Leslie Reed,40,Male,Middle Age,0,8488,1061.0,8
796,Dustin Parks,33,Female,Adult,0,2038,679.3333333333334,3
797,Vincent Green,59,Female,Senior,0,8417,935.2222222222222,9
798,Brittney Patrick,37,Female,Middle Age,0,1069,534.5,2
799,Christopher Elliott,53,Male,Senior,0,6686,742.8888888888889,9
800,Ronald Mckee,24,Female,Young Adult,0,3502,875.5,4
801,Kimberly Tyler,31,Female,Adult,0,5780,825.7142857142857,7
802,Jacob Price,54,Male,Senior,0,8517,1216.7142857142858,7
803,Arthur Howard,52,Male,Senior,0,4941,823.5,6
